DATE,moh_icu_current_covid,moh_icu_current_covid_vented,moh_hospitalizations,moh_icu_crci_total,moh_icu_crci_total_vented,moh_icu_former_covid,moh_icu_former_covid_vented
2023-04-14,4,1,128,6,3,2,2
2023-04-15,5,2,115,7,4,2,2
2023-04-16,5,2,123,6,3,1,1
2023-04-17,6,3,128,7,4,1,1
2023-04-18,6,3,115,7,4,1,1
2023-04-19,4,3,111,5,4,1,1
2023-04-20,7,5,108,8,6,1,1
2023-04-21,4,2,97,5,3,1,1
2023-04-22,2,2,102,3,3,1,1
2023-04-23,2,2,99,4,3,2,1
2023-04-24,5,2,95,7,2,2,0
2023-04-25,5,4,83,7,4,2,0
2023-04-26,5,3,73,7,3,2,0
2023-04-27,5,4,70,7,4,2,0
2023-04-28,4,1,59,7,1,3,0
2023-04-29,4,1,72,5,1,1,0
2023-04-30,3,0,68,4,0,1,0
2023-05-01,2,0,68,3,0,1,0
2023-05-02,2,0,64,3,0,1,0
2023-05-03,2,1,54,3,1,1,0
2023-05-04,2,0,51,3,0,1,0
2023-05-05,1,1,49,2,1,1,0
2023-05-06,0,0,43,0,0,0,0
2023-05-07,0,0,51,0,0,0,0
2023-05-08,5,1,53,5,1,0,0
2023-05-09,6,1,53,6,1,0,0
2023-05-10,7,1,58,7,1,0,0
2023-05-11,6,1,61,6,1,0,0
2023-05-12,2,1,59,2,1,0,0
2023-05-13,2,1,53,2,1,0,0
2023-05-14,3,2,57,3,2,0,0
2023-05-15,4,3,60,4,3,0,0
2023-05-16,6,3,51,6,3,0,0
2023-05-17,7,3,52,7,3,0,0
2023-05-18,6,3,60,6,3,0,0
2023-05-19,5,3,56,5,3,0,0
2023-05-20,4,2,59,5,3,1,1
2023-05-21,5,2,58,6,3,1,1
2023-05-22,4,2,53,5,3,1,1
2023-05-23,4,1,58,5,2,1,1
2023-05-24,2,0,56,3,1,1,1
2023-05-25,3,0,68,5,2,2,2
2023-05-26,3,0,65,4,1,1,1
2023-05-27,2,0,71,2,0,0,0
2023-05-28,3,1,66,3,1,0,0
2023-05-29,2,1,67,2,1,0,0
2023-05-30,4,1,67,4,1,0,0
2023-05-31,5,2,73,5,2,0,0
2023-06-01,4,3,72,4,3,0,0
2023-06-02,4,4,71,4,4,0,0
2023-06-03,4,4,74,4,4,0,0
2023-06-04,5,3,72,5,3,0,0
2023-06-05,5,3,60,5,3,0,0
2023-06-06,6,3,59,6,3,0,0
2023-06-07,4,2,52,4,2,0,0
2023-06-08,3,2,44,3,2,0,0
2023-06-09,2,2,38,3,3,1,1
2023-06-10,2,2,38,3,3,1,1
2023-06-11,2,2,33,3,3,1,1
2023-06-12,4,0,35,5,1,1,1
2023-06-13,3,2,34,4,3,1,1
2023-06-14,3,2,32,4,3,1,1
2023-06-15,2,2,32,3,3,1,1
2023-06-16,1,1,31,4,3,3,2
2023-06-17,1,1,35,4,4,3,3
2023-06-18,1,1,33,4,3,3,2
2023-06-19,1,1,31,4,2,3,1
2020-04-01,51,25,134,0,0,0,0
2020-04-02,50,30,131,0,0,0,0
2020-04-03,43,32,143,0,0,0,0
2020-04-04,47,32,161,0,0,0,0
2020-04-05,48,32,167,0,0,0,0
2020-04-06,54,42,162,0,0,0,0
2020-04-07,54,44,167,0,0,0,0
2020-04-08,55,44,167,0,0,0,0
2020-04-09,56,43,174,0,0,0,0
2020-04-10,53,43,180,0,0,0,0
2020-04-11,55,43,174,0,0,0,0
2020-04-12,62,43,171,0,0,0,0
2020-04-13,59,42,168,0,0,0,0
2020-04-14,57,38,170,0,0,0,0
2020-04-15,59,48,174,0,0,0,0
2020-04-16,54,42,159,0,0,0,0
2020-04-17,52,41,154,0,0,0,0
2020-04-18,52,41,153,0,0,0,0
2020-04-19,50,36,161,0,0,0,0
2020-04-20,52,37,168,0,0,0,0
2020-04-21,49,38,171,0,0,0,0
2020-04-22,45,38,183,0,0,0,0
2020-04-23,47,39,181,0,0,0,0
2020-04-24,45,38,177,0,0,0,0
2020-04-25,46,38,180,0,0,0,0
2020-04-26,43,34,185,0,0,0,0
2020-04-27,44,34,189,0,0,0,0
2020-04-28,43,33,194,0,0,0,0
2020-04-29,39,31,213,0,0,0,0
2020-04-30,36,27,208,0,0,0,0
2020-05-01,34,29,211,41,31,7,2
2020-05-02,36,28,204,41,32,5,4
2020-05-03,31,24,198,38,28,7,4
2020-05-04,31,23,198,39,28,8,5
2020-05-05,31,26,203,39,29,8,3
2020-05-06,33,20,207,37,23,4,3
2020-05-07,30,23,197,35,25,5,2
2020-05-08,28,22,192,33,26,5,4
2020-05-09,26,21,196,31,24,5,3
2020-05-10,30,20,203,37,23,7,3
2020-05-11,30,19,207,36,21,6,2
2020-05-12,27,15,199,31,20,4,5
2020-05-13,24,15,194,27,18,3,3
2020-05-14,24,13,187,27,15,3,2
2020-05-15,23,10,212,26,15,3,5
2020-05-16,22,11,229,24,14,2,3
2020-05-17,22,12,226,24,15,2,3
2020-05-18,22,11,225,25,14,3,3
2020-05-19,18,9,213,22,12,4,3
2020-05-20,17,6,203,22,12,5,6
2020-05-21,16,6,192,20,11,4,5
2020-05-22,16,8,189,20,10,4,2
2020-05-23,17,8,183,21,11,4,3
2020-05-24,16,8,184,20,10,4,2
2020-05-25,14,8,169,18,10,4,2
2020-05-26,13,7,168,16,9,3,2
2020-05-27,10,5,161,14,6,4,1
2020-05-28,8,4,130,12,6,4,2
2020-05-29,7,3,146,11,6,4,3
2020-05-30,7,1,147,11,3,4,2
2020-05-31,8,2,152,12,4,4,2
2020-06-01,8,2,139,11,4,3,2
2020-06-02,12,5,135,13,7,1,2
2020-06-03,9,5,129,11,7,2,2
2020-06-04,8,6,107,10,8,2,2
2020-06-05,7,5,97,8,6,1,1
2020-06-06,7,5,96,8,6,1,1
2020-06-07,8,6,96,9,7,1,1
2020-06-08,8,6,81,9,7,1,1
2020-06-09,9,7,86,10,7,1,0
2020-06-10,10,7,82,10,7,0,0
2020-06-11,12,8,83,12,8,0,0
2020-06-12,11,6,68,12,8,1,2
2020-06-13,10,6,65,10,8,0,2
2020-06-14,10,6,61,11,8,1,2
2020-06-15,10,7,55,11,9,1,2
2020-06-16,10,8,45,11,9,1,1
2020-06-17,8,7,42,9,8,1,1
2020-06-18,10,8,44,11,9,1,1
2020-06-19,10,9,38,11,10,1,1
2020-06-20,11,7,38,12,7,1,0
2020-06-21,10,8,38,11,8,1,0
2020-06-22,8,7,41,9,7,1,0
2020-06-23,7,5,42,7,5,0,0
2020-06-24,8,6,41,8,6,0,0
2020-06-25,8,5,41,8,5,0,0
2020-06-26,7,4,37,7,4,0,0
2020-06-27,8,6,44,8,6,0,0
2020-06-28,7,5,43,8,6,1,1
2020-06-29,7,6,36,7,6,0,0
2020-06-30,6,5,26,6,5,0,0
2020-07-01,5,4,28,5,4,0,0
2020-07-02,5,4,30,5,4,0,0
2020-07-04,5,3,23,6,3,1,0
2020-07-05,4,2,20,5,3,1,1
2020-07-06,3,3,17,5,5,2,2
2020-07-07,4,4,18,6,6,2,2
2020-07-08,4,4,17,6,6,2,2
2020-07-09,5,5,16,7,7,2,2
2020-07-10,5,3,17,8,6,3,3
2020-07-11,4,3,18,7,6,3,3
2020-07-12,4,3,22,7,6,3,3
2020-07-13,4,3,23,7,6,3,3
2020-07-14,5,3,16,8,4,3,1
2020-07-15,4,4,14,7,5,3,1
2020-07-16,5,5,12,8,6,3,1
2020-07-17,6,4,11,8,5,2,1
2020-07-18,8,5,18,10,6,2,1
2020-07-19,10,5,21,12,6,2,1
2020-07-20,8,4,24,11,4,3,0
2020-07-21,9,3,26,12,3,3,0
2020-07-22,8,4,25,12,4,4,0
2020-07-23,7,4,22,11,4,4,0
2020-07-24,7,5,22,10,5,3,0
2020-07-25,6,5,23,9,5,3,0
2020-07-26,5,3,24,8,3,3,0
2020-07-27,5,3,21,8,4,3,1
2020-07-28,5,3,22,7,3,2,0
2020-07-29,4,3,21,5,3,1,0
2020-07-30,5,2,22,5,2,0,0
2020-07-31,5,1,21,5,1,0,0
2020-08-01,5,2,21,5,2,0,0
2020-08-02,6,1,23,6,1,0,0
2020-08-03,7,2,17,7,2,0,0
2020-08-04,9,3,16,9,3,0,0
2020-08-05,7,3,18,7,3,0,0
2020-08-06,8,4,19,8,4,0,0
2020-08-07,9,3,16,9,3,0,0
2020-08-08,8,3,16,8,3,0,0
2020-08-09,7,3,17,7,3,0,0
2020-08-10,6,3,15,6,3,0,0
2020-08-11,6,2,14,6,2,0,0
2020-08-12,6,2,12,6,2,0,0
2020-08-13,6,2,11,6,2,0,0
2020-08-14,5,3,13,6,3,1,0
2020-08-15,6,3,14,7,3,1,0
2020-08-16,6,3,15,7,3,1,0
2020-08-17,5,3,17,6,3,1,0
2020-08-18,6,3,14,7,3,1,0
2020-08-19,6,3,14,7,3,1,0
2020-08-20,5,2,13,6,2,1,0
2020-08-21,6,3,13,7,3,1,0
2020-08-22,4,1,13,4,1,0,0
2020-08-23,3,2,12,3,2,0,0
2020-08-24,4,3,11,5,3,1,0
2020-08-25,4,3,10,5,3,1,0
2020-08-26,4,2,12,5,2,1,0
2020-08-27,4,3,13,5,3,1,0
2020-08-28,4,0,14,5,0,1,0
2020-08-29,5,3,15,6,3,1,0
2020-08-30,5,3,25,6,3,1,0
2020-08-31,5,0,23,6,0,1,0
2020-09-01,3,2,23,4,2,1,0
2020-09-02,2,2,21,3,2,1,0
2020-09-03,2,2,14,3,2,1,0
2020-09-04,2,2,11,2,2,0,0
2020-09-05,2,2,12,2,2,0,0
2020-09-06,2,1,11,2,1,0,0
2020-09-07,1,1,10,2,1,1,0
2020-09-08,1,1,8,2,1,1,0
2020-09-09,1,1,8,2,1,1,0
2020-09-10,1,0,2,1,0,0,0
2020-09-11,0,0,2,0,0,0,0
2020-09-12,1,0,4,1,0,0,0
2020-09-13,2,0,4,3,0,1,0
2020-09-14,2,2,6,3,3,1,1
2020-09-15,3,1,6,4,1,1,0
2020-09-16,4,0,7,5,0,1,0
2020-09-17,4,0,8,5,0,1,0
2020-09-18,4,1,8,5,1,1,0
2020-09-19,4,1,8,4,1,0,0
2020-09-20,3,1,10,3,1,0,0
2020-09-21,3,0,11,3,0,0,0
2020-09-22,2,0,11,2,0,0,0
2020-09-23,3,2,9,3,2,0,0
2020-09-24,3,2,10,3,2,0,0
2020-09-25,3,2,9,3,2,0,0
2020-09-26,3,3,11,3,3,0,0
2020-09-27,3,2,11,3,2,0,0
2020-09-28,3,2,12,3,2,0,0
2020-09-29,3,2,12,3,2,0,0
2020-09-30,4,1,11,4,1,0,0
2020-10-01,5,3,11,5,3,0,0
2020-10-02,4,2,14,4,2,0,0
2020-10-03,3,1,14,3,1,0,0
2020-10-04,3,2,16,3,2,0,0
2020-10-05,3,2,15,3,2,0,0
2020-10-06,5,3,18,5,3,0,0
2020-10-07,5,2,18,5,2,0,0
2020-10-08,4,2,14,4,2,0,0
2020-10-09,6,3,17,6,3,0,0
2020-10-10,6,3,16,6,3,0,0
2020-10-11,6,3,19,6,3,0,0
2020-10-12,8,4,18,8,4,0,0
2020-10-13,8,4,19,8,4,0,0
2020-10-14,6,3,21,7,4,1,1
2020-10-15,5,3,37,6,4,1,1
2020-10-16,8,6,23,9,7,1,1
2020-10-17,9,5,24,10,6,1,1
2020-10-18,9,5,27,10,6,1,1
2020-10-19,10,6,29,11,7,1,1
2020-10-20,8,6,27,9,7,1,1
2020-10-21,9,6,27,10,7,1,1
2020-10-22,9,8,24,10,9,1,1
2020-10-23,10,7,23,11,8,1,1
2020-10-24,9,6,30,10,7,1,1
2020-10-25,10,6,28,11,7,1,1
2020-10-26,8,6,24,9,7,1,1
2020-10-27,8,6,30,9,7,1,1
2020-10-28,9,7,24,10,8,1,1
2020-10-29,7,5,26,9,6,2,1
2020-10-30,6,4,28,8,6,2,2
2020-10-31,7,6,30,9,7,2,1
2020-11-01,7,6,30,9,8,2,2
2020-11-02,9,6,30,11,8,2,2
2020-11-03,9,6,31,11,8,2,2
2020-11-04,10,7,36,12,9,2,2
2020-11-05,10,8,34,12,10,2,2
2020-11-06,8,5,37,11,8,3,3
2020-11-07,7,3,35,10,5,3,2
2020-11-08,8,5,37,10,7,2,2
2020-11-09,9,6,37,11,8,2,2
2020-11-10,9,6,43,11,8,2,2
2020-11-11,10,6,40,12,8,2,2
2020-11-12,12,7,63,14,9,2,2
2020-11-13,14,7,61,16,9,2,2
2020-11-14,17,7,70,19,9,2,2
2020-11-15,18,9,74,20,11,2,2
2020-11-16,19,11,75,22,12,3,1
2020-11-17,20,11,74,22,13,2,2
2020-11-18,25,15,81,27,17,2,2
2020-11-19,24,14,80,26,15,2,1
2020-11-20,31,14,84,33,16,2,2
2020-11-21,31,17,90,33,19,2,2
2020-11-22,32,10,94,34,12,2,2
2020-11-23,32,17,103,34,18,2,1
2020-11-24,32,21,110,34,23,2,2
2020-11-25,29,22,114,31,23,2,1
2020-11-26,28,19,124,31,22,3,3
2020-11-27,29,16,133,32,18,3,2
2020-11-28,28,10,140,31,12,3,2
2020-11-29,31,17,139,34,19,3,2
2020-11-30,34,15,150,37,17,3,2
2020-12-01,34,17,167,36,19,2,2
2020-12-02,39,15,175,42,17,3,2
2020-12-03,46,19,209,49,21,3,2
2020-12-04,51,23,211,53,25,2,2
2020-12-05,49,25,207,52,28,3,3
2020-12-06,56,23,232,59,26,3,3
2020-12-07,56,29,231,59,32,3,3
2020-12-08,53,32,224,56,34,3,2
2020-12-09,57,28,214,60,30,3,2
2020-12-10,60,28,236,63,30,3,2
2020-12-11,60,30,236,64,32,4,2
2020-12-12,62,26,245,66,28,4,2
2020-12-13,58,27,258,63,29,5,2
2020-12-14,55,28,253,61,31,6,3
2020-12-15,57,37,267,62,39,5,2
2020-12-16,63,38,263,68,39,5,1
2020-12-17,63,38,270,67,40,4,2
2020-12-18,62,21,263,66,23,4,2
2020-12-19,60,28,277,64,30,4,2
2020-12-20,58,27,280,61,29,3,2
2020-12-21,61,34,265,65,37,4,3
2020-12-22,66,40,257,70,43,4,3
2020-12-23,67,38,282,71,42,4,4
2020-12-24,68,37,288,72,41,4,4
2020-12-25,70,42,301,76,46,6,4
2020-12-26,67,36,330,73,40,6,4
2020-12-27,72,43,345,77,46,5,3
2020-12-28,71,42,353,76,45,5,3
2020-12-29,75,42,392,80,44,5,2
2020-12-30,83,43,388,88,47,5,4
2020-12-31,88,45,420,91,48,3,3
2021-01-01,83,48,427,90,52,7,4
2021-01-02,82,50,444,90,55,8,5
2021-01-03,84,39,445,92,44,8,5
2021-01-04,90,59,440,96,62,6,3
2021-01-05,95,59,435,101,62,6,3
2021-01-06,94,56,435,99,59,5,3
2021-01-07,94,57,426,99,60,5,3
2021-01-08,97,53,425,103,56,6,3
2021-01-09,101,59,446,107,63,6,4
2021-01-10,103,58,475,109,61,6,3
2021-01-11,102,60,465,107,63,5,3
2021-01-12,106,65,476,111,68,5,3
2021-01-13,109,71,485,116,74,7,3
2021-01-14,108,73,459,114,76,6,3
2021-01-15,109,69,484,114,71,5,2
2021-01-16,107,70,460,111,72,4,2
2021-01-17,102,73,481,107,75,5,2
2021-01-18,108,77,471,112,79,4,2
2021-01-19,103,75,465,109,78,6,3
2021-01-20,101,73,455,107,74,6,1
2021-01-21,98,74,450,105,76,7,2
2021-01-22,102,75,418,109,77,7,2
2021-01-23,101,78,433,107,82,6,4
2021-01-24,103,61,447,107,64,4,3
2021-01-25,96,74,428,100,76,4,2
2021-01-26,96,75,408,101,78,5,3
2021-01-27,93,75,398,98,78,5,3
2021-01-28,93,73,363,98,76,5,3
2021-01-29,94,51,353,99,52,5,1
2021-01-30,101,70,353,107,73,6,3
2021-01-31,99,71,352,105,73,6,2
2021-02-01,93,70,329,99,73,6,3
2021-02-02,95,71,308,102,76,7,5
2021-02-03,88,59,287,98,67,10,8
2021-02-04,83,59,285,93,66,10,7
2021-02-05,82,53,262,93,59,11,6
2021-02-06,87,59,248,95,65,8,6
2021-02-07,86,56,261,95,60,9,4
2021-02-08,79,54,239,86,58,7,4
2021-02-09,75,56,216,82,60,7,4
2021-02-10,72,47,195,81,52,9,5
2021-02-11,69,45,178,79,51,10,6
2021-02-12,68,44,189,79,49,11,5
2021-02-13,66,46,187,78,52,12,6
2021-02-14,71,42,197,83,48,12,6
2021-02-15,64,34,192,76,40,12,6
2021-02-16,63,36,182,75,41,12,5
2021-02-17,54,31,162,66,36,12,5
2021-02-18,50,32,157,63,37,13,5
2021-02-19,48,29,164,57,33,9,4
2021-02-20,51,28,170,60,31,9,3
2021-02-21,54,35,169,63,38,9,3
2021-02-22,50,33,160,59,36,9,3
2021-02-23,55,35,172,62,36,7,1
2021-02-24,53,31,157,61,32,8,1
2021-02-25,54,39,171,61,40,7,1
2021-02-26,56,35,169,65,36,9,1
2021-02-27,59,42,168,65,43,6,1
2021-02-28,57,37,166,62,39,5,2
2021-03-01,61,44,169,63,45,2,1
2021-03-02,64,45,162,66,46,2,1
2021-03-03,67,48,157,70,49,3,1
2021-03-04,65,41,160,71,42,6,1
2021-03-05,62,47,161,71,50,9,3
2021-03-06,62,46,180,71,48,9,2
2021-03-07,67,52,184,76,54,9,2
2021-03-08,68,44,163,77,46,9,2
2021-03-09,61,46,163,67,48,6,2
2021-03-10,60,46,149,66,48,6,2
2021-03-11,58,39,152,63,40,5,1
2021-03-12,57,37,153,63,39,6,2
2021-03-13,56,37,176,65,41,9,4
2021-03-14,61,36,200,69,38,8,2
2021-03-15,56,37,191,64,39,8,2
2021-03-16,58,37,194,67,39,9,2
2021-03-17,60,42,202,69,44,9,2
2021-03-18,56,38,196,65,42,9,4
2021-03-19,55,39,195,63,42,8,3
2021-03-20,58,31,205,67,35,9,4
2021-03-21,57,34,191,64,39,7,5
2021-03-22,65,36,192,72,40,7,4
2021-03-23,66,39,196,73,43,7,4
2021-03-24,64,37,197,71,40,7,3
2021-03-25,68,39,206,72,40,4,1
2021-03-26,72,31,204,77,32,5,1
2021-03-27,70,46,211,76,48,6,2
2021-03-28,69,40,218,76,42,7,2
2021-03-29,66,47,202,73,48,7,1
2021-03-30,67,41,198,75,42,8,1
2021-03-31,67,41,203,74,42,7,1
2021-04-01,65,42,187,71,44,6,2
2021-04-02,66,43,194,72,44,6,1
2021-04-03,72,42,207,78,42,6,0
2021-04-04,77,52,222,83,52,6,0
2021-04-05,80,56,227,88,58,8,2
2021-04-06,82,56,225,90,59,8,3
2021-04-07,92,64,234,99,66,7,2
2021-04-08,96,70,233,104,71,8,1
2021-04-09,111,72,248,119,75,8,3
2021-04-10,124,78,271,129,81,5,3
2021-04-11,120,90,312,125,93,5,3
2021-04-12,123,83,342,129,88,6,5
2021-04-13,130,92,342,137,95,7,3
2021-04-14,137,94,346,145,97,8,3
2021-04-15,147,111,382,155,115,8,4
2021-04-16,154,116,405,163,121,9,5
2021-04-17,168,126,417,177,132,9,6
2021-04-18,181,131,471,190,137,9,6
2021-04-19,188,142,484,200,150,12,8
2021-04-20,193,152,504,205,160,12,8
2021-04-21,208,167,518,218,175,10,8
2021-04-22,218,164,520,229,174,11,10
2021-04-23,227,168,544,238,178,11,10
2021-04-24,226,167,552,238,176,12,9
2021-04-25,238,170,569,251,178,13,8
2021-04-26,243,176,570,256,182,13,6
2021-04-27,255,184,579,271,192,16,8
2021-04-28,261,194,592,278,203,17,9
2021-04-29,262,197,567,279,203,17,6
2021-04-30,261,202,567,279,207,18,5
2021-05-01,268,195,570,287,200,19,5
2021-05-02,264,198,573,283,207,19,9
2021-05-03,268,211,545,282,218,14,7
2021-05-04,272,211,532,285,219,13,8
2021-05-05,264,206,544,277,212,13,6
2021-05-06,264,213,520,277,221,13,8
2021-05-07,277,217,530,293,224,16,7
2021-05-08,278,207,524,295,214,17,7
2021-05-09,263,191,508,280,197,17,6
2021-05-10,254,192,475,268,200,14,8
2021-05-11,244,193,457,258,201,14,8
2021-05-12,243,191,441,256,199,13,8
2021-05-13,243,190,411,252,193,9,3
2021-05-14,233,175,391,252,185,19,10
2021-05-15,228,163,381,249,173,21,10
2021-05-16,227,162,383,248,173,21,11
2021-05-17,219,173,369,242,187,23,14
2021-05-18,213,161,357,238,180,25,19
2021-05-19,202,137,339,225,151,23,14
2021-05-20,193,141,313,216,155,23,14
2021-05-21,189,138,376,212,153,23,15
2021-05-22,182,136,281,208,149,26,13
2021-05-23,179,129,306,208,143,29,14
2021-05-24,180,129,302,210,141,30,12
2021-05-25,178,129,278,206,140,28,11
2021-05-26,175,122,264,199,129,24,7
2021-05-27,172,128,253,197,139,25,11
2021-05-28,166,112,223,187,122,21,10
2021-05-29,161,110,216,183,118,22,8
2021-05-30,163,114,223,186,123,23,9
2021-05-31,152,101,204,175,112,23,11
2021-06-01,144,109,199,169,121,25,12
2021-06-02,127,88,205,156,104,29,16
2021-06-03,123,88,199,149,103,26,15
2021-06-04,118,89,183,147,107,29,18
2021-06-05,115,88,185,144,105,29,17
2021-06-06,110,84,175,142,104,32,20
2021-06-07,107,75,178,141,93,34,18
2021-06-08,101,76,160,130,91,29,15
2021-06-09,100,77,162,126,90,26,13
2021-06-10,96,69,151,122,82,26,13
2021-06-11,91,72,143,116,86,25,14
2021-06-12,97,68,157,123,78,26,10
2021-06-13,98,63,183,120,74,22,11
2021-06-14,92,67,166,113,78,21,11
2021-06-15,91,67,170,114,79,23,12
2021-06-16,90,58,182,110,70,20,12
2021-06-17,91,63,164,109,74,18,11
2021-06-18,89,68,155,103,76,14,8
2021-06-19,94,67,153,107,73,13,6
2021-06-20,90,67,161,104,76,14,9
2021-06-21,93,69,144,109,78,16,9
2021-06-22,95,67,144,110,76,15,9
2021-06-23,98,69,141,108,76,10,7
2021-06-24,92,72,141,103,80,11,8
2021-06-25,92,57,136,105,62,13,5
2021-06-26,93,64,138,107,70,14,6
2021-06-27,92,63,142,107,71,15,8
2021-06-28,88,63,146,105,69,17,6
2021-06-29,88,61,137,105,68,17,7
2021-06-30,83,56,126,100,64,17,8
2021-07-01,77,46,128,93,53,16,7
2021-07-02,75,52,115,92,61,17,9
2021-07-03,72,48,119,89,58,17,10
2021-07-04,73,50,127,90,60,17,10
2021-07-05,75,50,122,91,59,16,9
2021-07-06,75,50,110,89,57,14,7
2021-07-07,75,47,107,89,57,14,10
2021-07-08,68,48,94,79,55,11,7
2021-07-09,69,45,89,79,52,10,7
2021-07-10,70,45,95,81,53,11,8
2021-07-11,69,39,93,80,47,11,8
2021-07-12,60,41,99,70,48,10,7
2021-07-13,58,37,91,68,43,10,6
2021-07-14,56,41,85,65,47,9,6
2021-07-15,53,38,83,63,45,10,7
2021-07-16,50,36,82,59,43,9,7
2021-07-17,47,33,81,61,43,14,10
2021-07-18,46,30,81,61,37,15,7
2021-07-19,44,29,70,57,38,13,9
2021-07-20,50,14,77,55,19,5,5
2021-07-21,51,29,68,56,33,5,4
2021-07-22,45,29,58,50,34,5,5
2021-07-23,43,33,55,48,37,5,4
2021-07-24,39,31,62,45,32,6,1
2021-07-25,42,28,66,49,32,7,4
2021-07-26,42,32,62,48,36,6,4
2021-07-27,41,33,51,48,37,7,4
2021-07-28,41,31,57,48,35,7,4
2021-07-29,42,30,57,48,33,6,3
2021-07-30,39,31,58,46,34,7,3
2021-07-31,39,31,60,45,34,6,3
2021-08-01,38,31,61,45,34,7,3
2021-08-02,39,33,63,46,36,7,3
2021-08-03,40,29,54,47,32,7,3
2021-08-04,38,31,51,46,35,8,4
2021-08-05,41,30,56,47,32,6,2
2021-08-06,42,33,54,48,36,6,3
2021-08-07,42,29,62,48,32,6,3
2021-08-08,40,27,55,46,30,6,3
2021-08-09,39,27,49,45,30,6,3
2021-08-10,37,26,54,42,29,5,3
2021-08-11,41,26,59,47,29,6,3
2021-08-12,40,22,70,45,26,5,4
2021-08-13,42,27,75,47,31,5,4
2021-08-14,46,28,88,51,32,5,4
2021-08-15,46,28,92,52,32,6,4
2021-08-16,49,29,95,56,33,7,4
2021-08-17,47,30,97,55,35,8,5
2021-08-18,47,27,102,55,32,8,5
2021-08-19,47,28,110,53,31,6,3
2021-08-20,50,32,118,54,34,4,2
2021-08-21,52,34,128,56,36,4,2
2021-08-22,55,36,135,60,38,5,2
2021-08-23,55,37,127,59,38,4,1
2021-08-24,57,39,136,61,40,4,1
2021-08-25,57,34,140,61,36,4,2
2021-08-26,56,30,128,60,32,4,2
2021-08-27,55,34,145,61,37,6,3
2021-08-28,50,36,133,55,40,5,4
2021-08-29,50,33,132,55,37,5,4
2021-08-30,49,33,128,55,36,6,3
2021-08-31,52,36,120,58,40,6,4
2021-09-01,50,37,126,56,41,6,4
2021-09-02,55,36,113,61,39,6,3
2021-09-03,61,33,128,67,36,6,3
2021-09-04,65,36,144,71,39,6,3
2021-09-05,70,39,148,76,41,6,2
2021-09-06,68,42,154,76,45,8,3
2021-09-07,66,43,147,73,46,7,3
2021-09-08,64,45,145,70,48,6,3
2021-09-09,61,41,141,66,44,5,3
2021-09-10,59,39,129,65,43,6,4
2021-09-11,61,34,131,67,38,6,4
2021-09-12,60,37,149,67,41,7,4
2021-09-13,59,37,139,66,40,7,3
2021-09-14,60,33,128,65,36,5,3
2021-09-15,65,37,119,70,41,5,4
2021-09-16,66,39,130,72,43,6,4
2021-09-17,67,36,125,71,40,4,4
2021-09-18,63,38,128,67,42,4,4
2021-09-19,61,33,129,65,38,4,5
2021-09-20,63,43,134,68,47,5,4
2021-09-21,63,42,132,69,47,6,5
2021-09-22,66,46,126,73,50,7,4
2021-09-23,61,44,137,69,48,8,4
2021-09-24,58,45,141,65,51,7,6
2021-09-25,57,42,117,64,47,7,5
2021-09-26,61,42,144,68,47,7,5
2021-09-27,59,42,129,66,47,7,5
2021-09-28,57,37,161,63,41,6,4
2021-09-29,57,37,123,62,42,5,5
2021-09-30,53,38,118,60,43,7,5
2021-10-01,54,35,101,60,39,6,4
2021-10-02,49,33,105,61,43,12,10
2021-10-03,50,31,107,61,40,11,9
2021-10-04,50,30,110,61,39,11,9
2021-10-05,50,29,117,61,37,11,8
2021-10-06,50,31,104,62,41,12,10
2021-10-07,49,29,101,62,37,13,8
2021-10-08,49,31,94,61,40,12,9
2021-10-09,48,30,94,61,38,13,8
2021-10-10,46,31,104,60,39,14,8
2021-10-11,45,33,102,58,42,13,9
2021-10-12,48,29,106,61,39,13,10
2021-10-13,49,30,100,61,39,12,9
2021-10-14,51,31,102,62,39,11,8
2021-10-15,54,29,107,65,36,11,7
2021-10-16,56,29,104,67,37,11,8
2021-10-17,54,31,106,66,36,12,5
2021-10-18,52,32,105,63,40,11,8
2021-10-19,51,35,110,62,44,11,9
2021-10-20,52,35,103,63,43,11,8
2021-10-21,48,27,105,59,35,11,8
2021-10-22,38,28,94,49,35,11,7
2021-10-23,38,27,100,49,32,11,5
2021-10-24,41,26,105,52,33,11,7
2021-10-25,40,25,96,52,32,12,7
2021-10-26,39,22,92,49,29,10,7
2021-10-27,35,22,94,45,30,10,8
2021-10-28,33,22,101,45,30,12,8
2021-10-29,36,20,85,46,28,10,8
2021-10-30,36,22,86,46,30,10,8
2021-10-31,35,21,100,45,29,10,8
2021-11-01,36,21,95,46,29,10,8
2021-11-02,41,19,91,51,25,10,6
2021-11-03,38,23,92,49,30,11,7
2021-11-04,40,22,97,49,28,9,6
2021-11-05,42,25,95,50,31,8,6
2021-11-06,43,26,104,51,31,8,5
2021-11-07,43,26,108,50,30,7,4
2021-11-08,49,31,108,56,34,7,3
2021-11-09,48,30,111,56,34,8,4
2021-11-10,43,26,124,56,32,13,6
2021-11-11,44,26,119,56,33,12,7
2021-11-12,41,27,127,55,36,14,9
2021-11-13,43,28,144,57,36,14,8
2021-11-14,47,28,142,62,35,15,7
2021-11-15,47,31,132,62,37,15,6
2021-11-16,44,26,128,59,33,15,7
2021-11-17,39,25,129,53,31,14,6
